,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
Clc1ccc(-c2cnc3ccccc3n2)cc1,5.858151966769089,5.858151966769089,0.7245355148232138,0.7245355148232138,0.6436945000531152,240.693,231.62099999999995,240.045425968,82.0,0.0,0.0893853498496539,-0.2523413153998446,0.2523413153998446,0.0893853498496539,0.8235294117647058,1.5294117647058822,2.294117647058824,35.49569117530734,10.14322586096506,2.0134033867089896,-2.019568620632364,2.20345826844167,-1.873624840323293,6.30164399345109,1.2930505599339892,2.3897891644638647,2.142700825343184,662.385910873377,11.664925939000156,8.968544086715777,9.724473032734233,8.326499840494924,5.30539412833207,5.683358601341297,3.7508500593839713,4.1872858398559565,2.588542263445524,2.8405185787850087,1.7169297184646188,1.8429178761343612,-1.93,13354.141851024076,10.238454508109378,4.148519081842894,1.9930156903616187,103.9127240460709,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,0.0,35.866408164078955,24.26546827384644,10.586084805438322,22.924173001694054,0.0,22.63434132546504,0.0,9.967957041894415,0.0,0.0,0.0,59.75041343304728,0.0,11.257379486545457,0.0,0.0,0.0,11.600939890232516,9.967957041894415,0.0,0.0,0.0,54.72778011930596,5.022633313741326,22.29078092177798,0.0,25.78,0.0,0.0,0.0,0.0,0.0,27.313414235519303,0.0,6.196843571613076,48.53093654769288,9.967957041894415,11.600939890232516,0.0,5.858151966769089,8.954025888133032,0.7245355148232138,3.6927622756921705,0.0,15.43166381036481,1.7833049886621315,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.9502000000000015,69.98400000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
Clc1cc(Cl)cc(Nc2nc[nH]n2)c1,5.817214899848828,5.817214899848828,0.475308641975309,0.475308641975309,0.8318081717350191,229.07000000000005,223.022,227.996951552,72.0,0.0,0.245744210090303,-0.3228040110350549,0.3228040110350549,0.245744210090303,1.1428571428571428,1.8571428571428568,2.4285714285714284,35.49683457499441,10.298548886600823,1.9990927760933488,-2.0203278795015707,2.232159340658128,-1.916331432460756,6.345997714012016,1.0929728298986972,2.5401538825569143,2.248336640845485,406.6612524466356,9.966255326250886,6.959757213776875,8.471615105813784,6.737183443017882,3.827709698170017,4.583638644188471,2.6058321482047284,3.478703709148698,1.533717344291586,1.9701531247635704,1.0242144125241617,1.5502568927501077,-1.2600000000000002,2278.518032653552,9.30105379802487,3.856004095816596,2.1557734334600864,90.26180191424444,5.316788604006331,6.3273200747645415,0.0,5.948339280986494,0.0,0.0,5.098681808301038,4.9839785209472085,0.0,5.098681808301038,23.20187978046503,18.19910120538483,15.732652902166215,0.0,0.0,34.837605336135084,0.0,15.181342137549285,0.0,0.0,5.316788604006331,34.571687907632025,0.0,0.0,5.316788604006331,11.635725555670057,0.0,23.20187978046503,15.181342137549285,0.0,0.0,0.0,24.52642128014937,10.045266627482652,0.0,0.0,53.6,0.0,0.0,0.0,0.0,15.993605908469146,5.687386274683562,6.3273200747645415,18.19910120538483,0.0,20.498130741555613,23.20187978046503,0.0,11.634429799697656,3.906908541194256,10.500907265684052,0.7519444444444447,0.475308641975309,5.138747716679265,1.4806424792139077,0.0,0.0,0.0,14.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,2.8551,56.1274,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
Clc1ccc(Nc2nc[nH]n2)cc1,5.728339982083368,5.728339982083368,0.5438170823885111,0.5438170823885111,0.7708499490455188,194.62500000000003,187.569,194.035923904,66.0,0.0,0.245742616252072,-0.3229098762714876,0.3229098762714876,0.245742616252072,1.2307692307692308,2.0,2.6153846153846154,35.4956909824811,10.304245947391005,1.9560119951636097,-1.995499556047644,2.1507058810524207,-1.908913800609015,6.301588673237539,1.092969244841916,2.615438321367498,2.148194531906332,367.5523671058261,9.096011838247808,6.6591430099572735,7.415071955975728,6.343336592900531,3.728043859142444,4.106008332151671,2.4546015560765166,2.8910373365485014,1.5153835572210137,1.7673598725604984,0.9314343918874444,1.0574225495571867,-1.5499999999999998,1726.1892921025487,8.066764245737973,3.448641919420552,1.972379577190211,79.95853568736277,5.316788604006331,6.3273200747645415,0.0,5.948339280986494,0.0,0.0,5.098681808301038,4.9839785209472085,0.0,5.098681808301038,11.600939890232516,24.26546827384644,10.710019588424888,0.0,0.0,23.23666544590257,0.0,15.181342137549285,0.0,0.0,5.316788604006331,35.615421662352304,0.0,0.0,5.316788604006331,11.635725555670057,0.0,11.600939890232516,15.181342137549285,0.0,0.0,0.0,30.59278834861098,5.022633313741326,0.0,0.0,53.6,0.0,0.0,0.0,0.0,10.97097259472782,5.687386274683562,6.3273200747645415,12.13273413692322,12.13273413692322,20.498130741555613,11.600939890232516,0.0,5.728339982083368,3.923183106575964,10.173253005934884,0.9064814814814816,0.5438170823885111,7.323881960191484,1.5121544924554184,0.0,0.0,0.0,13.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,2.2017,51.11740000000001,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
Fc1ccccc1CNc1ccc(Cl)cc1,13.295355778113713,13.295355778113713,0.1907745093922337,-0.1907745093922337,0.8450216121382044,235.689,224.601,235.056405252,82.0,0.0,0.1276794251374032,-0.3808549715812319,0.3808549715812319,0.1276794251374032,1.0,1.6875,2.375,35.495691140929814,10.177827294166974,1.992855149903024,-2.066520204112602,2.147499992576648,-2.006301212571163,6.301529175639715,0.6127399063360498,2.301878776932612,2.024033871766244,467.6137396214056,11.380468888623982,8.58183788072201,9.337766826740465,7.754020195423489,4.983788728431319,5.361753201440547,3.451855966710847,3.8882917471828313,2.285022849134046,2.5369991644735306,1.4067861180749153,1.532774275744658,-1.5399999999999996,5579.754155284652,10.960728834918472,4.991946080806171,2.735107322248884,98.87210325337357,5.316788604006331,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,29.800041095617345,30.33183534230805,22.81822748603446,0.0,4.39041504767482,17.28832616491608,0.0,0.0,0.0,6.544756405912575,5.316788604006331,64.93424219417709,0.0,0.0,5.316788604006331,10.077801322358384,0.0,11.600939890232516,0.0,6.544756405912575,5.817220841045895,5.563451491696996,48.53093654769288,5.022633313741326,0.0,0.0,12.03,0.0,4.39041504767482,0.0,5.817220841045895,17.130841211350898,5.687386274683562,6.06636706846161,24.26546827384644,18.19910120538483,5.316788604006331,11.600939890232516,13.295355778113713,5.766282163292143,0.0,3.821489197530864,1.5741695011337873,-0.1907745093922337,14.044682517847802,0.0,0.4665731292517006,0.0,0.0769230769230769,16.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,4.091200000000002,65.17870000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
Nc1nc(N)nc(-c2ccc(Oc3ccccc3)cc2)n1,5.714119583018393,5.714119583018393,0.0991778581267217,0.0991778581267217,0.7636317925457412,279.303,266.199,279.112010036,104.0,0.0,0.2248746326885815,-0.4573838138301599,0.4573838138301599,0.2248746326885815,0.6666666666666666,1.238095238095238,1.8571428571428568,16.480520214442127,10.177070178739127,2.0524098133185302,-2.0631561204891504,2.2393162015219894,-2.036378052812152,5.5802985271386,0.4825463531471801,2.4793005900714924,1.8356147760239336,723.5208148207265,14.656489770562878,11.100742038049624,11.100742038049624,10.203509938206668,6.309290153722241,6.309290153722241,4.314906771060706,4.314906771060706,2.761424880215793,2.761424880215793,1.8351369293120536,1.8351369293120536,-3.149999999999999,80924.37125993351,12.862251838410245,5.457679637968214,3.059477387203614,120.99786209799689,16.20419790812442,11.49902366656781,5.824404497999927,11.896678561972989,0.0,0.0,0.0,0.0,14.951935562841626,0.0,18.19910120538483,36.39820241076966,5.563451491696996,0.0,4.736862953800049,11.896678561972989,0.0,14.951935562841626,0.0,0.0,11.46733495432437,54.59730361615449,0.0,22.88687965626473,16.20419790812442,11.896678561972989,11.49902366656781,0.0,14.951935562841626,0.0,0.0,0.0,54.59730361615449,0.0,11.387855989696924,0.0,99.94,0.0,0.0,0.0,11.896678561972989,5.824404497999927,17.062475158264807,0.0,0.0,54.59730361615449,14.951935562841626,16.20419790812442,5.714119583018393,0.0,11.847130087848535,0.0,11.91202651000492,2.133643782097066,16.893080037031087,0.0,0.0,0.0,0.0,21.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,2.4953000000000003,80.60380000000002,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
c1ccc(Cc2nc3ccccc3o2)cc1,5.660843726379441,5.660843726379441,0.7455555555555554,0.7455555555555554,0.6459665379890338,209.248,198.16,209.084063972,78.0,0.0,0.1993998946550121,-0.4403396770505593,0.4403396770505593,0.1993998946550121,0.875,1.625,2.4375,16.34774158880787,10.149794200870849,2.044566637120547,-1.942769238418785,2.164931665707732,-1.8598497328967456,5.716452648810811,0.5438673942472493,2.7207893671341523,1.9541761553436152,565.2135261119948,10.794682450997076,8.758721089857003,8.758721089857003,7.915816237971964,5.300602538862954,5.300602538862954,3.7377039636146256,3.7377039636146256,2.5363523896433118,2.5363523896433118,1.76602424367894,1.76602424367894,-2.09,10534.896429543438,9.158814335508383,3.814740587453632,1.6961532127581145,93.54908121671616,4.417150937053347,5.516700717616262,11.47374406366815,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,42.46456947923127,17.696185628620217,6.4208216229260096,0.0,4.417150937053347,11.099720859258504,0.0,4.9839785209472085,0.0,6.4208216229260096,0.0,66.0514790298774,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,6.4208216229260096,0.0,11.454175413722904,59.01445455320784,0.0,11.099720859258504,0.0,26.03,0.0,0.0,0.0,0.0,0.0,23.411266404210423,5.563451491696996,0.0,42.46456947923127,17.11671265787043,4.417150937053347,5.660843726379441,0.0,4.441334089191232,0.0,2.9962207105064254,0.770740740740741,18.05197184429328,0.7455555555555554,0.0,0.0,0.0714285714285714,16.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.4186000000000023,63.25700000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
Nc1[nH+]c(-c2ccc(Cl)cc2)cn1N,5.770813684527308,5.770813684527308,0.411990740740741,0.411990740740741,0.686000119516723,209.66,199.58,209.05885042009,72.0,0.0,0.374496447713472,-0.2892871197792031,0.374496447713472,0.2892871197792031,1.2142857142857142,1.8571428571428568,2.357142857142857,35.495691033316575,10.161383271449576,2.088787660163045,-1.929817649357878,2.1746386902490564,-2.160166176748324,6.3015572478660085,-0.3454433236290818,2.4812435756846067,2.4418301407896887,426.8355558655615,10.129392033067417,7.366629952836567,8.12255889885502,6.664703797946449,4.077704287984459,4.455668760993687,2.9671781035923224,3.403613884064306,1.964320581095732,2.216296896435217,1.2195807097196798,1.345568867389422,-1.6799999999999995,2104.0945521805465,8.898055533010488,3.22991859881949,1.5155992468836563,86.08046085525919,0.0,11.890771566461538,0.0,0.0,0.0,5.948339280986494,11.576337747428424,4.9839785209472085,0.0,4.676102440895408,11.600939890232516,24.26546827384644,10.586084805438322,0.0,4.9839785209472085,17.54927917121901,0.0,4.676102440895408,0.0,0.0,11.576337747428424,35.48494515920084,0.0,11.257379486545457,16.560316268375633,5.948339280986494,0.0,11.600939890232516,4.676102440895408,0.0,0.0,0.0,30.46231184545952,5.022633313741326,11.257379486545457,0.0,71.11,0.0,0.0,0.0,0.0,10.97097259472782,11.257379486545457,4.676102440895408,6.196843571613076,24.26546827384644,4.9839785209472085,23.17727763766094,1.3372425359032505,5.770813684527308,2.952722033257748,0.7026880196523057,7.417892083788249,5.954219244282076,7.421395187704711,1.7208049886621315,0.0,0.0,0.0,14.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.9186000000000004,55.996500000000005,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
c1ccc(NCc2cccnc2)cc1,4.056958301839254,4.056958301839254,0.8173148148148147,0.8173148148148147,0.7928740011904805,184.242,172.14599999999996,184.100048384,70.0,0.0,0.0415558713988329,-0.3809079611404936,0.3809079611404936,0.0415558713988329,1.0,1.8571428571428568,2.571428571428572,14.859343353608155,10.242261053058035,1.9101393371723023,-2.044324567223789,2.065370463249248,-1.9831008468690383,5.423587585475953,1.1125612130499487,2.292487573114937,1.957475895987532,330.5520167096292,9.639981912617824,7.85047279939314,7.85047279939314,6.949489742783179,4.628205099060121,4.628205099060121,3.080852349778337,3.080852349778337,1.9932178109707424,1.9932178109707424,1.2628217971737818,1.2628217971737818,-1.83,2714.3052865680856,8.754379606904395,4.418501829471879,2.3271018879753917,83.62294960451214,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.26546827384644,23.762552697081823,24.62582982382229,0.0,0.0,5.687386274683562,0.0,4.9839785209472085,0.0,6.544756405912575,5.316788604006331,60.42170811415441,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,4.9839785209472085,6.544756405912575,0.0,5.563451491696996,54.85825662245742,0.0,0.0,0.0,24.92,0.0,0.0,0.0,0.0,0.0,12.232142680596136,5.563451491696996,6.196843571613076,30.46231184545952,28.49986833033837,0.0,0.0,0.0,4.056958301839254,3.320925925925926,2.326579743008315,0.0,14.15683515998992,3.654719387755102,0.8173148148148147,0.0,0.0833333333333333,14.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.6937000000000006,58.005700000000026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
c1ccc(Cn2nnc(-c3ccccc3)n2)cc1,4.370222978080121,4.370222978080121,0.6395571145124718,0.6395571145124718,0.7009426066105227,236.27800000000005,224.182,236.106196384,88.0,0.0,0.2044301639302558,-0.1593299051528157,0.2044301639302558,0.1593299051528157,0.8333333333333334,1.5,2.2222222222222223,15.572877552305355,10.198661495733257,2.045339708046894,-1.9754624274576864,2.1170875070302797,-2.0317275845929323,5.524612689096684,0.5726081510765374,2.8943855807285788,1.8238222913581672,616.5611577457169,12.208896013370172,9.76946385508264,9.76946385508264,8.915816237971963,5.788361957155989,5.788361957155989,3.995072794870929,3.995072794870929,2.65164983176766,2.65164983176766,1.7597136150644697,1.7597136150644697,-2.4899999999999998,31027.813425410364,10.650606281602649,4.791515001896983,2.2713578023163747,104.893970201685,0.0,0.0,0.0,5.824404497999927,0.0,0.0,0.0,0.0,4.796506222499014,10.197363616602075,60.6636706846161,10.776836587351864,5.563451491696996,6.544756405912575,0.0,0.0,0.0,20.20725493475596,0.0,6.544756405912575,0.0,66.2271221763131,0.0,11.387855989696924,0.0,0.0,0.0,0.0,20.20725493475596,6.544756405912575,0.0,5.563451491696996,60.6636706846161,0.0,11.387855989696924,0.0,43.6,0.0,0.0,0.0,0.0,12.3691609039125,11.126902983393991,0.0,4.796506222499014,60.6636706846161,15.410748712256945,0.0,0.0,0.0,1.6087962962962965,12.498082482993198,2.144743848156547,0.6588251133786849,19.949995144662804,0.0,0.6395571145124718,0.0,0.0714285714285714,18.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,2.3884000000000007,68.79700000000003,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
Nc1nnc(CCc2ccccc2)s1,5.492464726631393,5.492464726631393,0.549131183337533,0.549131183337533,0.8323007360499776,205.28600000000003,194.198,205.067368352,72.0,0.0,0.202567711014643,-0.373673502329248,0.373673502329248,0.202567711014643,1.0714285714285714,1.8571428571428568,2.5,32.13358278813107,10.119598519958917,2.002955704720008,-1.9615741803888451,2.130875921959499,-1.894579349070856,7.1452889934272,0.9057516185764386,2.629807099904142,1.950516438143117,396.7591797978553,9.803118619434356,7.680990658974631,8.497487239902357,6.843336592900531,4.461927404268142,5.278423985195868,3.0196368434816745,4.113286755374045,1.9528420729587568,2.7650284177064526,1.2635573440477972,1.8723933179512564,-1.4199999999999997,2787.5955258983904,9.147411575109372,4.194132566094732,2.292587631192974,86.60638505207616,5.733667477162185,5.007623696852765,0.0,5.131558479839333,0.0,0.0,0.0,0.0,0.0,10.197363616602075,41.668621220242784,11.984273114623004,6.4208216229260096,0.0,0.0,16.468344357774072,0.0,10.197363616602075,0.0,12.84164324585202,5.733667477162185,40.90291053085781,0.0,0.0,5.733667477162185,5.131558479839333,0.0,11.336785877934735,10.197363616602075,12.84164324585202,0.0,10.57107518854976,30.33183534230805,0.0,0.0,0.0,51.8,0.0,0.0,0.0,0.0,5.131558479839333,17.849266942704784,16.900237369631732,0.0,18.19910120538483,22.33009775352529,5.733667477162185,0.0,1.462537556689342,0.0,9.304570683211557,6.813086419753087,0.0,10.342073858864532,1.9110648148148148,0.0,0.0,0.2,14.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,1.9055,58.17140000000003,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
c1ccc(Cn2ncc3ccccc32)cc1,4.407260015117158,4.407260015117158,0.8277314814814816,0.8277314814814816,0.6324617754811028,208.26400000000004,196.168,208.100048384,78.0,0.0,0.0685895857317086,-0.2604421685659369,0.2604421685659369,0.0685895857317086,0.875,1.625,2.5,15.265383931339148,10.193267750531628,2.008685831738112,-2.027043611633423,2.1360671662082047,-2.001356254692864,5.778466073586155,0.7119745892180023,2.7444094518672104,2.013197684651266,596.2135261119947,10.794682450997076,8.875036664082723,8.875036664082723,7.932652990377571,5.37829585041465,5.37829585041465,3.8466329057196833,3.8466329057196833,2.7262051856564207,2.7262051856564207,1.9082062288338584,1.9082062288338584,-2.089999999999999,11010.570720891248,9.158814335508383,3.814740587453632,1.5846320539686596,94.14233742865368,0.0,0.0,0.0,0.0,0.0,0.0,4.681802935145185,0.0,5.098681808301038,0.0,48.53093654769288,11.629818560158606,5.386224214464796,18.258300695141912,0.0,10.902924932081056,0.0,9.780484743446223,0.0,6.544756405912575,0.0,66.35759867946456,0.0,0.0,0.0,0.0,0.0,0.0,9.780484743446223,6.544756405912575,0.0,5.563451491696996,60.79414718776757,0.0,10.902924932081056,0.0,17.82,0.0,0.0,0.0,0.0,0.0,6.544756405912575,16.46637642377805,0.0,29.07774771214309,41.49688421907069,0.0,2.0324074074074074,0.0,0.0,5.60025179516251,2.4608390022675737,0.0,18.663816609977324,1.914953703703704,0.8277314814814816,0.0,0.0714285714285714,16.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.084600000000002,65.27700000000003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
