,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,ALDH1_inhibition
[O-]c1c(/C=N/CCCn2ccnc2)c(-c2ccccc2)nn1-c1nc2ccccc2s1,-0.17946980295136983,1.5402277622599572,0.043874319166276585,-0.21753854524945465,-0.1409135161274314,-0.28964905717719147,0.15517283392760434,0.10232323140728004,-0.01832072073094343,-0.0032190344040410016,-0.17162450049678474,-0.08060789390521106,-0.28022744766762825,-0.17661174844974273,0.08718504676357736,0.14262468765774142,-0.19609040306485134,0.23965044572460603,-0.16670966793364625,-0.10993795035546133,0.20075190742193588,0.2455099518837184,-0.2414299494066645,0.04392830682319874,0.04864951572435831,0.22026329403983336,0.11244169756682361,0.03285497050346974,-0.2854887310018581,-0.10463074057333602,0.07672168508031864,-0.011649636126415919,-0.0379645438619774,-0.1845803899549147,0.03938620618046077,0.04587941844294241,-0.035016963308398125,-0.2276493385223628,-0.011314616315074733,-0.16846890750938717,-0.17742603793770928,-0.1704258770654844,0.05983319432053035,0.0813039559718028,0.1833216987407113,-0.037032204755417554,0.021878768233757798,-0.15139607380863862,0.002287192241410589,0.060612169303863525,-0.14387703886835032,-0.004111435859533642,0.09006721956276992,-0.006215465710056664,-0.05369293241562056,0.04530036410087103,0.04650340227519105,0.052195721069930215,0.03213782592754123,0.0702538288020675,-0.025320427346527397,-0.0030860835709926164,0.08767216431465241,0.004401808146816054,0.04022427623185557,No
CN(C)c1nc(OCCOC(=O)Nc2ccc(Cl)cc2Cl)nc(N(C)C)n1,0.45821816097402485,0.19745730983537527,0.6880889619614599,0.07258884322066218,0.5494012228904593,0.7200429102515031,0.3957490827238207,0.002801855933956071,0.14192155860992284,0.36504582807392605,-0.48422638334189105,-0.029217860584830745,0.062324128500202115,-0.4918517344654823,0.36784320542493937,0.28619949117162863,-0.36171156375025365,-0.09468944911950215,0.4490739761607981,-0.30133593201622266,-0.0048947241029351565,0.10037922084590477,0.008227871929118957,0.02344558190046346,0.13402727210861914,0.14162394816869303,-0.07759342900343313,0.04264703973931934,-0.10346230972487623,-0.09781558250819336,0.04618982062950255,-0.10121604848172103,0.017925061263688025,-0.030835787002992523,0.21102717648173094,0.12857548723949852,0.005874846066362221,-0.07442618709835667,-0.0549473756381594,0.15342173006313373,0.16820505530491814,-0.08627412202891298,-0.019448266211197763,0.12778398525993645,0.26741472869150557,-0.01180290472207769,0.10408833190988935,0.07647821676283914,-0.02270710561544725,-0.10423206350050904,0.01008439716328983,-0.08181260735301904,-0.016747365295429417,-0.03633600915593576,-0.14928845330478577,-0.05508647917855829,-0.025222431932429578,-0.06545791220770127,0.17549044182722334,0.007586282928211803,0.047210008188470175,-0.04656070685262856,-0.22627632573144968,0.06157974538637299,-0.04956384872458484,No
COc1cc2c(cc1OC)C1(CCCC1)C([NH3+])=C2C#N,0.052209477879584756,-0.44317854573612026,-0.38299962020599765,0.23159456454482139,0.5938216186555573,-0.5179492471897535,0.36409602487152837,-0.006048622910988187,-0.01770423218427772,-0.16555269078344104,0.10659756129230648,0.4840515495425848,-0.31331153618145835,0.16648031693295406,-0.05483273839234567,0.005399392655816901,0.23438308104940528,0.011559948015274803,0.0802089540490393,0.13317829664944325,-0.03176853754220306,0.02157548363201344,-0.022728797097185265,-0.030155763605281397,0.1006436296064777,0.055896675026470326,0.05934707884902912,-0.11793617504706454,-0.2119682027624011,-0.04824292168346329,-0.057994785305782205,0.17433720998784027,0.2356363838205674,0.031166138163427944,0.01827933943100163,-0.1269875450749199,-0.06850275967168133,-0.05873942717412965,-0.009237161350118279,0.24143928693266428,0.12736116477094558,-0.018654622492414848,-0.22652209247932906,-0.005606904554646407,-0.05409702331445495,-0.08782656248860345,-0.003769852479617481,-0.1094846088463571,-0.077393134794972,-0.18373863546187796,0.001077873986190592,-0.03915796826721555,-0.07491804727352207,-0.03364186508371977,0.12872812207383855,-0.0072441977918521385,0.18775959764146632,0.08176967961388618,0.04715020813929773,-0.026688901231015714,0.04326778976891618,-0.19009794116634735,-0.09907039436683103,-0.09233151387304175,-0.14468503492546678,No
CN1C(=O)C(=C([O-])c2ccccc2Cl)C(=O)N(C)C1=O,0.5158162710645361,-0.5808681745772135,0.25059335710444136,0.08755658525020679,-0.3902564354008886,0.07103159564687095,-0.03700246178016062,-0.4057729238238738,0.12827369580233705,0.43055399663307947,0.33676139676724987,-0.6158392758228274,0.040440077808943126,-0.28852157801904416,0.35408441005860253,0.09202052225105474,0.2302099544605328,0.21627576371441626,-0.1382516666653144,-0.07802768714450325,-0.18568820240045494,-0.06372883400633444,0.1396491486245148,0.22234297299609435,0.04460673715493015,0.06344461362729456,-0.060859958192734896,0.16512789856490578,0.050142568457837274,-0.12273908338348591,0.08781341495656599,0.15350970413851944,0.04983461654940616,0.11463695166120993,-0.014852029615112193,-0.07344723351624424,-0.0036756600676566805,-0.21140058692080876,-0.16321228150491746,0.1074664307060197,0.059620671791201854,-0.13323265516958926,0.05697246799143333,0.023230555510162443,-0.08098688415242784,-0.05827378339529214,0.007108782459502588,0.002204928767786348,0.07092039479817204,-0.15433445524755396,-0.10469579905687815,-0.021236157894597298,-0.019130283091479072,0.07822296038380386,-0.09259815629359888,-0.01674796202426587,0.04329516555251837,-0.03929655150255376,0.13749779736270606,0.003645995313946112,-0.07806179674163076,0.07324953769638462,-0.01386490557625785,0.04807758871666408,-0.09639809718905915,No
Cc1cccc(C)c1NC(=O)C(NC=O)c1ccc(N(C)C)cc1,0.3663798003417287,-0.015538502278018364,-0.6301781696768776,0.14932183487284972,0.012853372874616551,0.3575690466265901,-0.5634967679737048,-0.24683349352795123,-0.0858905758545824,0.047930492503654866,-0.310840453349393,-0.011429320884585053,0.023827855403112955,-0.4805112234169807,-0.22866657325119033,0.29186934755045585,-0.4631512756324283,0.084615097810313,-0.1393479863998883,-0.029057220970868294,-0.11022549201595037,-0.019995850702941704,-0.0033926068595875217,0.05322507481326274,0.050572490340871315,0.03012110545910017,-0.12022958887668428,0.017439158425067297,0.03435432781534158,0.031650316526241964,0.0064580355313793225,0.09895615692009915,0.07076840047921013,0.14580778222717802,0.047333358953636016,-0.00210609347046548,0.05236602464534723,-0.0731563292896773,-0.1058886784066871,0.006846102281365183,0.08990516231676782,-0.003968146934676995,-0.0983317439832858,0.05815743369022271,0.024833721027726786,-0.03981431165320667,-0.061185740735893515,0.007818628004340484,0.004001827057930593,-0.03271571020099819,-0.004506688182131713,-0.01253160404662775,0.0249782183101523,-0.015864318225379117,-0.0253998396216419,-0.057632294318141535,-0.04226683304692863,0.02711597541882048,0.0557227706755976,0.02412050903183293,0.019112456589326914,-0.10287464792122844,0.00035711973272817363,0.10848608743541364,-0.037064078628662435,No
O=C1N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]12,0.394514108976118,-0.5537884515466844,0.09557928097135218,-0.71926237887354,0.2903611078381641,-0.22479245751010923,-0.3056549728267997,-0.1084586617857727,0.06820735960776454,0.3575279238571893,0.3148093689685037,-0.30393559669689885,0.1733496032222119,0.4369282774345642,0.12280097075680588,0.18822279634816502,-0.09136936764318122,-0.282495986570594,-0.25004863786330583,-0.21124788483010265,0.17217949008028657,0.06379968309771347,-0.03541500351149432,-0.06677048513130922,0.04254581432014192,-0.04011339503589479,-0.2596751968135697,-0.003717535270014262,0.05664088100231249,0.023630504637198412,-0.1697722958115683,0.07319712175474342,0.0008321202715423082,0.04246190940798672,-0.15610188902847552,-0.12918569217202375,0.0024434804437960395,-0.09291159998928483,0.026620601693008304,-0.009528353795199762,-0.032287815959636805,0.027889141280696556,0.07784335881618792,-0.00021476254553805038,-0.03952463458985172,-0.023868564314799005,-0.029098445792312556,-0.04899135221253944,0.06490362862988447,0.061843712873051813,0.018233631662503427,-0.04292295815224564,0.10469679820584818,0.10602509324594205,-0.021460914873989514,-0.019940403274259666,0.011712338910762047,0.018797556467850907,-0.05533645357479923,0.06527232842573039,0.031806783333885744,-0.031849047826057915,-0.027116525478046456,0.04280235902872999,-0.02688506911774348,No
COc1ccc2[nH]cc(CC[NH+](C)C)c2c1,-0.247147431901629,-0.5169112151052924,-0.42210209230274937,-0.19933330374853242,0.8604990165172038,-0.07923837415943155,-0.04876892312421111,0.2677030179550458,0.40636843349088697,-0.23941411249477357,0.30628157031950876,-0.19332003881762058,0.006054396990577681,0.17845488503863732,-0.027782240661840204,-0.16934254784670674,-0.12424086171055722,0.3491798130505122,0.13767847360372965,-0.04360778390911354,0.12523139420959623,0.10138030003050956,-0.15408229730861298,0.13380949737311237,0.2873926627401527,0.028756863664977074,-0.2194497786865805,-0.14854113843031824,-0.18627829843744526,0.05079083613598546,0.01720166746944922,0.002366654806087186,-0.05686311442997132,0.017485196435805955,0.017638158628347986,-0.0644666267007409,-0.10742783171804704,-0.07690552442335537,-0.11582820447839769,0.08669351838288493,0.11469958474642543,0.09246405350762893,-0.12382072625539058,0.07239476492045467,-0.09366324033539906,0.030800893287481326,0.03590432432968972,0.09367744672619695,-0.00040724076598015914,-0.02195007541655948,0.04579339216233037,0.011748217528701619,0.062443462558115725,0.021595375374857922,-0.08902684136661483,-0.04655742402478807,0.020520821554718058,0.08452592408237121,0.011836732439135278,0.06507374170738311,-0.054492048387881395,0.03639508302280491,-0.044391747832340386,0.14638179857416916,-0.061145657964757724,No
CCC(=O)c1ccc(O)cc1,-0.51081213250672,-0.9517125338034226,-0.14450367287657603,0.3415820156379253,-0.10228627514618072,-0.36728190229252083,0.01715516088495728,-0.3508730523548631,-0.021391845476355753,-0.00996409462755456,-0.057547642861077955,-0.15594444852362097,-0.09624697961804053,0.08589093100075978,-0.10113679736590638,0.034080253134485455,-0.03969872627616558,0.1109172136792263,-0.07664334314761938,-0.09102562382317911,0.07847710878000583,0.09448132701821575,-0.07953585635969511,-0.164125559304598,0.03233290347614608,0.03118407427815643,0.10881598393606041,0.06204423572613483,0.13188140230294698,0.0020409363030520163,-0.06803253488719953,-0.024122239040548894,-0.059073253067756126,0.02272483700428816,0.05845608851292039,-0.12106285906675292,-0.02768780623943484,0.10358376939198621,0.0082854408325467,-0.0024389735901572153,0.023723376412374122,0.09722602478538869,-0.00883734947238632,-0.04986937813189942,0.00483349780472947,0.049417571348008525,0.12514522189539037,-0.07232725787481925,0.06813820733345718,-0.017612516505645846,-0.05459051069734824,0.01191901258177776,0.004417307474525175,0.040763656009348226,-0.05518417580052498,0.03970282438690599,-0.0934764309718457,-0.07459585602821521,0.040682501894516776,0.06047271406033147,0.04983646494311283,-0.0434814599644741,0.06946693831903715,-0.027116711877494846,0.001459366901192989,No
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,-0.12498078117207889,-0.39819134157568153,-0.010665929651354936,0.5672977484305893,-0.2298715993527747,0.6928786280828748,0.13754360593075493,0.009108244061371992,0.19880561405267483,0.16435008023509354,0.090665628161368,-0.01862618519759394,-0.07510624846051998,-0.10822661120291016,0.20809802016438192,-0.29105201090367755,-0.14914727318239823,-0.12519794892365105,0.14404572450272793,0.04692431500626207,0.21095978096661608,0.1142525561711664,-0.1869917323733699,-0.39259556722161854,0.09847803186428414,-0.14292098809806597,-0.0764986054391244,0.172177088800972,-0.14547101456072814,0.07827618090075604,0.0413026639486849,0.20416109848785974,0.07003924446164225,-0.045802179541074454,-0.012952246566832023,0.03293781039135688,0.149677889272399,-0.13175980688407835,-0.17752608750131182,-0.22852473142527963,0.06944723322889922,-0.0648407414119356,-0.009287938690082573,-0.04583667215181814,-0.002429962383893085,0.06769687344086117,0.024532114063408054,-0.1405131342547147,-0.08279382566622902,0.059884850315833904,-0.03403778887495742,-0.05713298108151122,-0.022905088141962047,-0.00836547408914817,-0.01974968157299944,-0.03860618674923314,0.0110410196892175,0.017848225710738404,-0.05185477780782204,0.003120469013005726,0.022782346099830666,0.039979401588716566,0.0668988864825186,0.024945323436549593,-0.05528464939590116,No
COc1ccc(C(c2nnnn2C(C)(C)C)[NH+]2CCN(C)CC2)cc1OC,0.4723186559441845,0.13232881607228442,-0.16602885777170892,-0.5704144487443107,1.1103296177163422,-0.41458606217217947,0.4404046795032035,0.47225330706716356,0.06993475249959798,-0.18778921242449703,-0.20099279190452551,-0.19993328197161545,-0.19371204879439347,-0.05387669921879558,0.20956870870540747,-0.10056460827583043,-0.08227840810247074,0.08881977667398683,0.23723207173443764,0.1387409108858386,-0.2686742583083952,-0.024407557956415166,0.18561994771655527,0.033833256259452896,0.42973298723106623,-0.15368997370733425,0.4125008064457248,-0.05014988703326837,-0.13095435461534516,0.11377696914007847,-0.37319963881582807,0.04055594667021876,-0.20758188230773905,0.027386784376682155,-0.07332538066609796,-0.07356493751445171,0.059217587613721936,0.02652037959092317,-0.1096031169678205,0.22275369065761738,-0.024969241296887677,0.10656207731795027,-0.06697622059642057,0.01869067273422374,-0.34384156832605484,0.1451530690022162,-0.0713646481464251,0.056875581528356756,-0.031233422364608906,-0.06791735768985302,0.0690103499730181,-0.05475102969844237,-0.034129875585093,0.033041727473433945,-0.03707397361469504,-0.013238585545055885,-0.06203436540742441,0.09507205214180857,0.09280192698119,-0.06777223619070168,-0.013539873438912622,-0.0499329465966678,0.04907820321006382,0.020624460064033096,-0.026592183868908336,No
O=C([O-])CCn1c(C(=O)[O-])cc2sccc21,0.038923442666621115,-0.47759425449572646,0.4039061066697716,-0.16517556746451853,-0.0473923472611743,-0.2456236669184838,0.07082506898246756,-0.27525133349334013,-0.07672871133764948,-0.04904515138452872,0.18326523519401183,-0.07130476354528585,0.06429056990282389,-0.2621205323596245,-0.2222272303765513,-0.3764902905802285,-0.04560824253420482,0.26943407344016235,-0.11604147015981613,0.05459662583333747,-0.013307731784608591,0.38654910880728033,-0.4514842331614553,0.05475913697878882,-0.0008592006005454431,-0.08037891750362218,-0.1407096815192883,-0.09006272748538419,-0.006099626919846513,0.05435675498924777,-0.022232463145696952,0.23581912722891352,-0.040941618690873656,0.07848481173212193,0.016703201758599833,-0.14213341664052023,-0.08368368799471737,-0.230087049827127,-0.06671103437257757,-0.04185372289729364,0.0025649238844874297,-0.06230740149906664,0.2138866327846718,-0.11227270283640246,0.1862398169232938,0.10817683356790495,-0.0231018437045057,-0.07208622106855206,-0.09528047107556535,0.13966520060894297,0.12504095661072215,-0.05949348053835441,0.010258955676066363,-0.08591125858138562,-0.009796906185858845,-0.027700502071714005,0.037288853023669924,0.02698984308457973,-0.05738138135501645,-0.0317320155950809,-0.0423784404285384,0.06612492739780594,0.04892967070373934,0.028644633046728932,-0.030938245999235444,No
O=C(c1cn(CC(=O)N2CCCC2)c2ccccc12)C1CCCCC1,0.34219586574469596,0.03662613794081577,-0.5877142139590754,-0.53255368939142,-0.5160046964729067,-0.45381644862583687,-0.015013695151161926,-0.03101663493627897,-0.02393270305893713,0.36594390984162156,-0.09724827240888695,0.17866936001579642,0.08073772191504042,-0.07789072755900009,0.0593644444118419,0.24652189875874198,-0.04098135653173452,0.20000347466108606,-0.027574206093326663,-0.2612377772461389,0.02527251488086769,-0.053835911216491915,-0.33053370037601415,-0.17427963037403355,0.08296047010564984,0.20192641928962093,0.12198221035695198,0.16337990082181747,-0.08294122202284712,0.08320569100183288,-0.19607857610283352,0.07228973590317574,0.11010250693274097,-0.06358101466891665,-0.15899632712334577,-0.04038863712846414,0.05826668023948908,-0.004898329449975352,0.2181214663253908,0.039138030252525796,0.025738441112812496,-0.056082269958147156,-0.08988512468290978,-0.0677777266772934,-0.01018978608300956,-0.04641116088749456,0.014531065515181588,-0.06360173000100061,0.03574830550025903,0.0326037657455645,-0.04334147812853585,0.013898860306114875,-0.06465882883540176,0.004210219678935851,-0.02249240423293069,0.07463768307353301,0.013375774136746333,-0.0341831517435364,0.01442075636715731,0.11684697894886369,-0.014624822758105666,-0.03872197562449478,0.022098295761094105,0.05439480478047553,0.035924497194037515,No
CCOC(=O)CN1C(=O)NC2NC(=O)NC21,0.755779034238681,-0.9261087581816643,0.2634142143798253,-0.2710932539785059,0.6067306000727316,0.011629849592896127,-0.4715412853705685,-0.3776054102653818,-0.113436733413368,0.2825509080737443,0.5291693027285631,-0.2612212181814796,0.46339961872941693,0.056348336220985264,0.18664744760638063,0.296316912428316,-0.03623104753989546,-0.3913028657320228,0.052139376100775014,-0.2843669342081087,-0.19144959895775432,0.1542384873464478,0.22331624857863752,0.31652826019458263,-0.24982524702596898,-0.09971412780080231,-0.0010130015837869425,0.19559607901853862,0.13230166055325293,-0.1864630419815144,0.25811075998379274,0.20042908683214045,-0.13366024890722134,0.1014739820726222,-0.11220381110411214,-0.05963606181331418,0.040445432066958616,-0.03785507822295275,0.13898499661651173,0.03645631409498678,-0.10216537513282667,-0.09575728055797939,0.16531290281568423,0.0941558078965568,-0.055098313280106524,0.009824225157246926,-0.020176991913365645,-0.08646443599372987,-0.13858734836461767,0.0474966171424324,-0.019141094539726608,-0.07580827146929828,-0.07236396725569794,0.11869018735897893,-0.07737116341185965,0.016628691666889996,0.006797344526071246,-0.12808939677097314,-0.00320740060478951,0.040961764448306404,0.04204397562477209,-0.18846648260983345,-0.05821781364657799,-0.016921637865712224,-0.0025170098540806696,No
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nn1cnnc1,-0.21489703995081222,0.19041919544017488,0.5784669910622392,-0.166533928697134,-0.0712182395882923,0.18777368538040956,0.21767901536901735,-0.22752344541776698,0.15594024715634464,-0.20234572181624297,0.24734548065025666,-0.00018447945261226094,-0.5002348011206613,-0.0889097022829253,0.4835541328288866,-0.1296715640581812,-0.08408508275976122,-0.16881953795874016,-0.16461670887368554,-0.214451199125833,-0.012976473268762294,-0.03990225503675808,0.12700609557266604,0.06464069664042388,-0.0819709057489917,0.11311045996705103,-0.10782730758648282,0.1765920343618201,0.15962304859902282,-0.09140734356131416,0.00163250386394662,-0.016099222278221616,-0.012125277502905266,0.16577017401656582,0.09653461693460272,-0.04478316260234933,0.13757316511026452,-0.08209471710259619,0.06366372276549317,-0.07096100818710017,0.032807641585209525,-0.06348591510194532,-0.07583618532134319,-0.006279989571374215,0.029238144765884103,0.1143325180969726,-0.1256956420270592,-0.04250592297620301,-0.13907834674385713,-0.10977332454008148,-0.10817611783367863,-0.027393513610899572,-0.030224266402079463,-0.03470485792509844,0.03919076148803927,-0.0698464934285652,-0.06712362522813514,-0.05594512980998069,0.04399884964971364,0.06186251291626452,-0.0020125416045114622,-0.017932270703897083,-0.044579412032893034,0.00169783240569179,0.009281249572838043,No
O=S(=O)(Cc1ccccc1)N1CCC(c2nc(-c3cccs3)no2)CC1,0.09412517437698241,0.513903444203045,0.17233357002112293,-0.14287857960146064,-0.44319002150924686,-0.25369224529612083,0.25449380636227986,0.5172292986504513,-0.2835341739604034,0.13925759892622822,-0.15868433476302835,-0.0384030179621932,0.07971799484627003,0.1489981566866652,0.0552847366534322,0.13110365063269686,-0.12735457241270395,-0.26608039777644094,-0.4087337858049224,0.07151850300153545,0.13953802039817417,0.05609581562984114,-0.292983037855219,0.07829535653532282,-0.06524393586601109,-0.12343098404802857,0.10359442963182103,-0.1625208235447546,0.07884300961082812,0.0814343276135364,0.03021615133408901,-0.17121510633354955,-0.0930837699988518,-0.1621621855942676,0.15889707624165758,-0.07352581546175146,0.04854972697937784,-0.13654418734173027,0.0569119211236403,0.028191220202120948,-0.057804643799787836,-0.0243710613548496,0.0161102322505585,-0.07133923577229177,-0.06893249068525577,-0.08050133466619518,-0.03851667838619692,-0.0032659381402574583,0.08480959633837815,-0.036255293202661465,0.07215321597671534,-0.11016132600064188,0.06429554765625109,-0.012473960409645782,-0.07962639060549764,0.005921149041142948,0.00689983346295131,0.07554550399251891,-0.022592836292800556,0.006774848109344065,0.03274336550467059,0.0373707669336304,-0.09391124247520127,0.013398178497373398,-0.006188873141875754,No
O=C(CN1C(=O)CSC1=O)NC1CCCCC1,0.5141681355709674,-0.8458588024961622,-0.031128475021764513,-0.5779789855735993,-0.27987535042551953,0.04437062594578756,0.004912772480561502,-0.3469722535316684,-0.2224329669916597,0.11676976136793656,0.24249744466481737,-0.3344468323899513,0.16570446473309594,0.03027463308423984,-0.055868435852962986,0.43385087727766924,0.2362584062727844,-0.15350417193811414,-0.08309929635031986,0.012364200355910663,-0.1473074133783215,-0.18780556944063045,-0.07993899947906338,0.19208092577321856,0.17382328760924995,0.06788917253801441,-0.06460691752182139,0.23744214771749403,0.11790226342244971,-0.019038111868529623,-0.2266948051239008,0.13108216945749884,0.21886407141036943,-0.005088620425426366,-0.09819033535268365,0.11004567548108096,-0.013700886138792234,0.025598039143693907,0.24956397049989906,-0.01729104352446313,0.11839298343059455,0.03320592768440343,-0.06674922139411422,-0.039069471851902016,-0.01995372072913768,0.030313803728546692,0.1704529338826138,-0.08359049168104,-0.042074216629873575,-0.05740084938532098,0.041274679237074896,-0.0035673340053782544,0.03139924466282963,-0.03117003251011262,0.04332446962541227,0.0050144882881718675,0.03561253948864399,0.030886405074260846,0.01420543043304604,-0.004608537052885968,-0.054269813933325854,0.03487736738463535,-0.051937459224384516,0.011360433075409482,-0.026541909501838455,No
CC(C)N(C(=O)CSc1nnnn1C1CCCC1)C(C)C,0.09724197360559134,-0.21504936489485968,0.07876787784664939,-0.9065793269971564,-0.3204660184304248,-0.27782174853585917,0.2658974475914476,-0.021129017182917778,-0.4505223158136249,-0.32413619723714093,-0.24516985981790287,-0.12640045667350017,-0.08847431975825588,-0.1374770113322085,-0.027986376437051787,0.3177233340195158,-0.08312552975959146,-0.1571191740713875,0.09822322122774879,0.047186886073948046,0.0006819328026179913,-0.2388734418743572,-0.17995051787943,-0.13321437482580042,0.12740224656427934,0.09918614518942363,0.22908240551376027,0.15434126433412382,0.047727054862154894,-0.1702254233310178,-0.20959044303019553,0.013367883439668379,-0.22956873594949845,-0.003639584638796857,0.16704120317273904,-0.10793723572735556,-0.12461215753090014,-0.03479260525545584,-0.21256913607922695,0.04938272589597958,0.08620134894354999,0.07588602619087913,0.08983258471544732,0.05804775749037837,-0.09430514856924826,0.0018126360863306888,0.07156550776782014,0.06553738550473302,-0.12239318713726866,-0.02169594767707276,-0.017677692475994822,0.052315089761550866,0.06460309881949672,-0.07071477600892512,-0.05647031144609531,0.057559307272557196,0.08313856988061505,0.03216810056817337,0.0220098730897737,0.003637469931642542,-0.13213655727750173,-0.045495050002353356,-0.04566017365964765,-0.0743424899714203,-0.008429132346661674,No
Cc1ccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc2c1,0.1286964464848535,0.18011232541737235,0.09463952445859454,-0.3677865938795049,0.08520611012885752,0.052897959439656986,0.11479518376594564,0.01489192129234253,0.3428130563890227,0.5398882978463719,0.07057357166398885,0.27839459756350393,-0.10577985336070514,-0.31588246225210237,-0.38569906326821735,-0.2530138761005329,0.2340979276130251,0.1499149755666521,-0.23345315364866573,-0.030789520422412824,0.19625898693829064,-0.1486845367532996,-0.12226786471113615,0.1765926613422721,-0.13154221415235917,-0.1232752280159141,-0.08566753418032728,-0.032785684712206276,0.224911806838994,-0.2957901534176381,0.12413299838871236,-0.16455507527538255,-0.13313032962557464,0.15721493041303222,0.05058170110238304,0.040456830064657716,-0.013683023165424402,-0.0385784529509033,0.06919244714243838,0.10189515953732496,-0.03727135313276137,-0.164359590913431,-0.07019951286263289,-0.05475022106129862,0.0011208439201118067,-0.005092362033634134,0.03522544723364492,0.01646964328749781,0.024126751335202635,0.11278047777140313,-0.04074529725462848,0.09982853405033182,0.02040214183605942,0.017609628941871357,-0.0420030852034179,0.010244947592279572,0.05239730096089874,-0.02504058546055591,0.03529214746367591,-0.006046908289490794,-0.02142595304856085,0.01802145603853103,-0.05842829865659702,0.03845456926672427,-0.027271184708866907,No
Cn1c(=O)[nH]c(=O)c2[nH]c(NCCC[NH+]3CCOCC3)nc21,0.66417149253289,-0.09025750188990399,0.32751194439944536,-0.8588702792216809,1.230601050990282,0.1976368720570145,-0.5966189923049379,0.23984033783636724,0.3242465018781092,-0.07199669861650476,0.4590445871080362,-0.18618741487803403,0.09290830552677175,0.20594517935698556,0.017674102696361035,0.06110377961571289,-0.3787683545595961,0.24613797735709841,-0.16620884747647985,-0.12767149060599398,0.26980935000776884,0.0039604319471382415,0.18609482271243108,-0.2006372446335856,0.06631849598814792,0.06341899458238362,-0.2055597468286855,-0.2234657849977843,-0.14171384509646498,0.2371984569573758,-0.035460201026113025,-0.0428579293881519,0.11712132632609497,-0.031520298696085344,0.14690148250666543,0.11365502542768943,0.2975113604209671,0.05008350271223567,0.10161699173528907,0.036238998969694146,0.17124112321622084,-0.13791032767643813,0.0861761332258272,-0.1889370354672003,0.11944699164602243,-0.11070192409692593,0.018584591018121745,0.20482450407264244,0.1259775314804181,-0.005252215938927081,-0.016208211789229602,-0.04653786231012049,0.007892039880107352,0.006946257490821236,-0.02407624173870465,0.030491494191093794,-0.06866624283244772,-0.025741670679888782,0.02479096768919206,-0.11286371762080626,-0.019328789695632443,-0.005616486034119774,-0.06189063588172007,-0.0037442640642194073,-0.04821401110336476,No
O=C(c1cnn2c(C(F)F)cc(-c3ccccc3)nc12)N1CCOCC1,0.31913608470451893,0.39638775608527066,0.5518950222095936,0.06629744751101517,-0.05663528595736139,-0.5203022440840154,0.06763210750615978,0.23061774853738592,0.12804929667848933,0.30594000816894895,0.2137035411944463,-0.30741215096784613,-0.2196389548138742,0.04445216296219613,0.19692163917198502,-0.04917741729453322,0.0036504150072373203,0.05609118334747804,-0.09232158806788676,-0.18124513686437127,0.08224051263524652,-0.386642573849895,-0.010306326649989482,-0.0030437656454907524,-0.060359097558998716,-0.14252229399935676,0.13811693384372545,-0.07651752241956576,0.16651686593098067,-0.12797524434736085,0.08750947924242986,-0.0637553366346514,0.11854158329751202,0.12603920167258292,0.13451847597583266,0.1337664147767801,-0.13228258322081607,-0.1262593316877028,0.08370643158086001,-0.005389961362886609,-0.16193118008365073,0.06797131170896054,-0.08967689586340805,-0.0053131160618916685,0.02466231891373414,0.030252805081835383,0.05067999892915509,0.015246482890505253,-0.048372603535778776,0.0691940870105579,0.05976167875190454,0.012680766478923368,0.08393007744157296,0.023378573587075225,-0.006887873654367343,-0.034127487803548115,-0.021227577862566207,0.13975345400559525,0.10370519159365103,-0.009647751195988461,-0.03111911422198857,0.03586422262793708,0.034420091635356344,-0.03636282722925487,-0.027996185449441175,No
